reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
AAO0FHX90Y80A,B007BSXZZG,1,-1,3,"Very cute.  I think I want to play with it!  But my 4.5 year old daughter lost interest very quickly.  I think maybe she is a bit old for it.  Would be good for 2-3 years old (some pieces might be small enough to put in mouth, however).","Very cute . I think I want to play with it ! But my 4.5 year old daughter lost interest very quickly . Would be good for 2 - 3 years old ( some pieces might be small enough to put in mouth ,",4.000000
A27GUI2EQ4CT3P,B018DW8ZV2,-1,1,5,Been using these for a couple months now and have yet to break a single prop on my quad 250. Used gemfan prior and broke at least one every outing .  Lift appears to be about the same.,yet to break a single prop on my quad 250 . Used gemfan prior and broke at least one every outing . and broke at least one every outing .,5.000000
A2LWPZZSBSA416,B006ZN5PL0,1,-1,2,"On the positive side, this puzzle is bright and a beautifully colored True to life picture, just the kind I like, and the thickness of the pieces is awesome.  They don't bend when trying to put them together.  However...
On the down side,  the pieces do not interlock.  I mean, they do NOT interlock!  Just touch the pieces you put together and they fall apart.
Maybe I could of handled this if the puzzle pieces were bigger or the number of pieces in the puzzle were fewer, but with such a large number of pieces I just could not handle the frustration and I am sending it back.
I am very sad to give this such a low rating because this is a product of Canada!  I expected better from this country.  Who makes puzzles that don't interlock anymore?  I hope Cobble Hill Puzzle Company will make their puzzles interlock in the near future.  I would love to buy their beautifully realistic and colorful puzzles.  PS  If you hear this and comply please advertise that you have changed to an interlocking system.  Thanks.","On the positive side , this puzzle is bright and a beautifully colored True to life picture , just the kind I like , and the thickness of the pieces is awesome . and they fall apart . or the number of pieces in the puzzle were fewer , but with such a large number of pieces I just could not handle the frustration I am very sad to give this such a low rating I expected better from this country . I hope Cobble Hill Puzzle Company will make their puzzles interlock in the near future . I would love to buy their beautifully realistic and colorful puzzles . and comply please advertise Thanks .",2.000000
A18WSIFCSMI3KK,B00KLBGUZW,1,-1,2,My daughter likes pushing it but the thing hardly produces bubbles. Boo!,My daughter likes pushing it,4.000000
A3TLUAVQK8DBY1,B0014ZA6F4,-1,1,5,"I loved the spinning top, it brought back so many childhood memories even though I bought it for my 16 month-old grandson.  The only thing that bothered me was in addition to the top, I also ordred a 12-inch cast iron frying pan and it was in the same box as the small tin top.  When I received both items in the same box there was a small dent on the spinning top.  Why would a small fragile toy be placed in the same box as a large cast iron pan...go figure.","I loved the spinning top , it brought back so many childhood memories even though I bought it for my 16 month - old grandson . that bothered me was in addition to the top , I also ordred a 12 - inch cast iron frying pan and it was in the same box as the small tin top . When I received both items in the same box there was a small dent on the spinning top . Why would a small fragile toy be placed in the same box as a large cast iron pan ... go figure .",5.000000
A3P0JOT9GDM408,B006FT2FVC,-1,1,5,"Okay, batteries are a problem","Okay, batteries are a problem",5.000000
A8BSPRI57F9WN,B00VTI0GF6,-1,1,5,"Received a Syma X8c that didn't make it 20 seconds into its maiden flight. The clockwise spinning motor located on the right side, rear decided to lock up causing a flip. From this I found a cracked arm, 3 damaged props and of course the frozen motor. I contacted Syma and was told to send picture/video, and a detailed explaination. I did as they instructed and they send me a email back, not offering to send a new replacement, but for me to keep it and give me 20% refund! Just wanted people to know that if you get a bad one, its a huge hassle on getting help. Now I am opening a case with my credit card company against them. Wish Syma would check these out before sending them out to customers.
***** Update on May 7th, 2015
Syma has sent me a complete new Black Syma X8c and did expedited shipping so I received it in 5 business days, which is AWESOME! The new one flys like a dream! It has been windy here in the Pacific NW so I am flying it in mode 2 but am very impressed with it so far. Range is over 100 yards as I took it to the football stadium and it was all the ways at the other side of the field. I am going to install my fpv gear and a 2axis gimbal but I wanted to fly her stock before opening up and doing the major surgery... Fly safe!","The clockwise spinning motor located on the right side , rear decided to lock up causing a flip . From this I found a cracked arm , 3 damaged props and of course the frozen motor . and give me 20 % refund ! that if you get a bad one , its a huge hassle on getting help . Now I am opening a case with my credit card company against them . Wish Syma would check these out before sending them out to customers . which is AWESOME ! The new one flys like a dream ! but am very impressed with it so far . Fly safe !",5.000000
A5RR3AFLCE2HM,B00DM05D5C,1,-1,3,Cute earrings but the pair came in the same brown eyed color. Thus making one pair useless. I would have preferred two blue eyed ones...,Cute earrings Thus making one pair useless .,3.000000
A3J5L9W3L1I82D,B00MW7OE74,-1,1,4,"they are a little stiff and the legs on baby come off a little too easily, but the kiddo loves them and uses them daily. they need an option for boy kids too.","they are a little stiff and the legs on baby come off a little too easily , but the kiddo loves them",4.000000
A22L4Z84Y9AA3U,B00WR5357G,-1,1,4,"Fun game. Search for the image that is duplicated in the other cards.  The only thing that would make this game better, would be rectangular shaped cards which would be easier to shuffle.","Fun game . that would make this game better , would be rectangular shaped cards which would be easier to shuffle .",4.000000
A3RIC1GAB6Y566,B00SVE65EM,1,-1,3,"Would have been more stars but the suctions\ cups don't stick to tub so the only way to play with the googly eye part is for me to hold it. The yellow sub is so much fun. Disappointing because the other Yookidoo bath toy that had clear suction cups - the flow and spill spout -that work beautifully. If I had known this had different suction cups that did not work, I would not have bought it..","so the only way to play with the googly eye part is for me to hold it . The yellow sub is so much fun . Disappointing that had clear suction cups - the flow and spill spout -that work beautifully . that did not work , I would not have bought it ..",4.000000
A1I57DBBYG9TGA,B00KZ0WCLU,1,-1,2,"Looks nice. Price is high as other reviewers mentioned. But I wanted something small as my daughter prefers to carry smaller plush toys.

Changing my rating as I also went to Walmart and bought multiple soft toys for $5 each. They are little smaller. But my kid can't tell a difference. So, this is too pricy for what it is.",Looks nice . But I wanted something small as my daughter prefers to carry smaller plush toys . and bought multiple soft toys for $ 5 each .,3.000000
AF5RP294061W6,B004AKJNQS,-1,1,5,huggable size ...19 inch is from head to tail so may appear smaller.,huggable size ... 19 inch is from head to tail so may appear smaller .,5.000000
A3LDMKTIUMO9Z9,B000VSAEYI,1,-1,2,"My 2 year old absolutely loves this play center! This fills up about as much as a kiddie pool, but there is so much room for her and other kids to play! You do need something to blow this up for you.
Update. This pool ripped very easy, I went to go drain it and the yellow part ripped from the bottem.","My 2 year old absolutely loves this play center ! and other kids to play ! You do need something to blow this up for you . This pool ripped very easy , I went to go drain it and the yellow part ripped from the bottem .",3.000000
A2255LUDY8ACLQ,B019NWQVDU,-1,1,4,"The majority of reviews that I've read about these figures basically say two things: That they look fantastic, but that they fall apart with barely any effort. Bear in mind when deciding whether to buy one of these guys: The reviews are spot-on. First, the good: The sculpts are excellent. The characters look like they walked right out of the game. The expressions are perfect and the paint job is high quality. If the item doesn't come directly from Amazon be careful as some people have reported receiving poor-quality generic knockoffs.

Now the bad. The limbs of these figures will pop right off with even just a SMALL amount of pressure (or even movement). Note that they don't break - at least mine didn't - but rather, the limbs disconnect from their joints and need to be popped back on again. I'm no action figure expert but the problem here, as I see it, is the structure of the joints themselves. While the limbs end in your standard ball shape, the extremities (wrists, etc.) that connect to them are sort of an open-mouthed wrench shape instead of the equally standard rounded pit. As a result the extremities kind of cradle, or ""grip"" the ball joints rather than envelop it completely for a tight fit. As a result, trying to pose the figure will often cause the ball joint to slip loose of the open-mouthed grip and fall off. The right arm of my Freddy figure popped off literally within 15 seconds of me taking him out of the package and trying to raise his arm. The grip of the joint is fine, the problem is with the joint's lack of flexibility.

It's hard for me to tell how one is supposed to pose these characters - such as bringing Freddy's microphone near his face - given that there's no give to the pieces if they're moved around. Granted, all the pieces connect sturdily and aren't going to fall off if you just have the character standing plainly with his or her arms at the sides, but that kind of defeats the purpose of an ""action"" figure. The figures look great and would make for a nice display, but don't buy them for any extensive articulation. And, it goes without saying, I doubt that any young kids would be able to play with these things without them quickly popping apart.

Overall I like the figure and think that it's a good representation of the character. I bought it for display so it serves my purpose. But I have to knock off a star (would actually give it a 3 1/2 if I had the option) due to the needlessly fragile nature of the joint design.","That they look fantastic , but that they fall apart with barely any effort . that they fall apart with barely any effort . First , the good : The sculpts are excellent . The characters look like they walked right out of the game . The expressions are perfect If the item does not come directly from Amazon be careful as some people have reported receiving poor - quality generic knockoffs . Now the bad . The limbs of these figures will pop right off with even just a SMALL amount of pressure ( that they do not break - at least mine did not - I am no action figure expert but the problem here , as I see it , is the structure of the joints themselves . As a result the extremities kind of cradle , or "" grip "" the ball joints rather than envelop it completely for a tight fit . because the ball joint to slip loose of the open - mouthed grip and fall off . The right arm of my Freddy figure popped off literally within 15 seconds of me taking him out of the package The grip of the joint is fine , the problem is with the joint 's lack of flexibility . It is hard for me to tell how one is supposed to pose these characters - such as bringing Freddy 's microphone near his face - given that there is no give to the pieces if they are moved around . Granted , all the pieces connect sturdily and are not going to fall off if you just have the character standing plainly with his but that kind of defeats the purpose of an "" action "" figure . that kind of defeats the purpose of an "" action "" figure . The figures look great and would make for a nice display , And , it goes without saying , I doubt that any young kids would be able to play with these things without them quickly popping apart . Overall I like the figure that it is a good representation of the character . But I have to knock off a star ( would actually give it a 3 1/2 if I had the option ) due to the needlessly fragile nature of the joint design .",4.000000
AVE1SXX3A7B24,B00UWVJMOM,-1,1,4,Tiny,Tiny,4.000000
A1RG57QK2P7DVX,B00BW0RGE0,-1,1,5,Its Garrus; you can imagine his gruff voice mocking you from his tiny box saying don't get me killed in game cause you made a bad choice.,Its Garrus ; you can imagine his gruff voice mocking you from his tiny box saying do not get me killed in game because you made a bad choice .,5.000000
A27HMAWJNA9P9T,B00AVKABGW,-1,1,5,"Just hope they last longer than the last ones, 6 months in my rustler til the first ones snapped :(","Just hope they last longer than the last ones, 6 months in my rustler til the first ones snapped :(",5.000000
A2T8P54513LJ6D,B00000IZOU,-1,1,5,"My kids love this (1 year old and 4 year old). The popping sound is quite loud and obnoxious though, so it would be a great gift to give to someone else's child, if you want to annoy the parents. No batteries to run out, so it will keep popping forever....... Great little toy for little ones though!","My kids love this ( 1 year old The popping sound is quite loud and obnoxious though , so it would be a great gift to give to someone else 's child , if you want to annoy the parents . No batteries to run out , so it will keep popping forever ....... Great little toy for little ones though !",5.000000
A3NHUQ33CFH3VM,B004U5FRQI,1,-1,3,"My kids and I like the way the battery powered motor keep hot wheels cars in motion until they flip out.  Three times around the track is a successful run.  At the same time, there's always the concern about maintaining the track.  The track pieces tend through use to fall apart little by little.  I've spent a lot of time fitting the track pieces together and adjusting them.

So I'm not crazy about this toy.  We love Hot Wheels cars though and recently ordered a set of 20.  I personally never tire of these die cast cars.  When the track is working, it brings the cars to life.  Unfortunately the track requires continual effort to keep in working order.","and I like the way the battery powered motor keep hot wheels cars in motion until they flip out . Three times around the track is a successful run . At the same time , there is always the concern about maintaining the track . The track pieces tend through use to fall apart little by little . So I am not crazy about this toy . We love Hot Wheels cars though I personally never tire of these die cast cars . Unfortunately the track requires continual effort to keep in working order .",3.000000
A1501C38OCSEMA,B01B55BSGI,-1,1,4,"My 6 year old granddaughter has been on a Lego binge for the last 2 years. I don't mean regular legos, I means the ones that come with 200 - 600 pieces. It's been driving me crazy but keeps her busy. She was very excited and welcomed the change when these arrived. I gave this to her and didn't hear a peep out of her for at least an hour and a half when she realized that this set takes batteries and the wheels move. This made it even more exciting for her. She's seen other K'NEX sets on Amazon and wants more for Christmas. I wouldn't recommend this toy for any child under 4, as there are small pieces, and they can be swallowed. They are also easy to lose. Instead of keeping the box around, we've put this set in one of those plastic shoe bins, so she can keep everything in one place.","It is been driving me crazy She was very excited and welcomed the change This made it even more exciting for her . She is seen other K'NEX sets on Amazon I would not recommend this toy for any child under 4 , as there are small pieces , They are also easy to lose .",4.000000
A2DTW4N45PR8M,B00BBG59GW,1,-1,3,good value but the pockets are a little small for pennies...,good value,3.000000
A35TQ4VXMBMZBA,B00SJE5DT2,-1,1,4,This is a good quality toy. Only complaint is the rechargable batter is kind of a pain to remove and awkward to plug in and charge. Would prefer a car that take normal size batteries.,This is a good quality toy . Only complaint is the rechargable batter is kind of a pain to remove and awkward to plug in Would prefer a car,4.000000
A1SADPPAXTT5MJ,B015CW8GXS,-1,1,5,"Quality is ok, my kid liked the toy.","Quality is ok , my kid liked the toy .",5.000000
A2Q0T076OESOAA,B0006V5648,1,-1,3,The lions are smiley!,The lions are smiley !,3.000000
A1NCLC9M4L46RQ,B00CF9L71A,-1,1,5,"Mine was Okay, very detailed figure.","Mine was Okay , very detailed figure .",5.000000
A2JQAQWI90WL58,B00XNPBZ4E,1,-1,3,I weny to hang him up and he is broken I will fix it he was what I was looking for for Halloween,I weny to hang him up and he is broken I will fix it he was what I was looking for for Halloween,3.000000
A1B5DQQOGDU5U7,B019FBGSQ4,-1,1,4,"Wow, once I got through the insane building process, it is a great kitchen. Very sturdy. 1 issue was literally one of the last pieces did not have the pre drilled holes. It was one of the shelfs that separated the fridge from the freezer. That was a major pain but the only issue.","Wow , once I got through the insane building process , it is a great kitchen . Very sturdy . 1 issue was literally one of the last pieces did not have the pre drilled holes . That was a major pain but the only issue .",4.000000
A8JTY2TRZJ32E,B006PBO1XU,1,-1,3,"Cute cradle and bedding. Unfortunately, I didn't read the description throughly enough and thought it would be bigger than it is. I wouldn't have bought it if I had known.","Cute cradle Unfortunately , I did not read the description throughly enough",3.000000
AUEH2LDR8T8ZM,B000GEA6M2,-1,1,4,I purchased this for my home preschool program for my children to do for our circus unit.  I remember paint with water when I was a kid and I LOVED it!  My children don't seem too interested. The colors seem to run together very easily and the pages tear.  I'm putting it up and going to try again next year when they are a little older.,and I LOVED it ! My children do not seem too interested . The colors seem to run together very easily,4.000000
A36A3D11N5PYCI,B0068D0F26,1,-1,3,"Looks like a good item , would give 5 stars if there wasn't a black mark on the horses ear.","Looks like a good item , would give 5 stars if there was not a black mark on the horses ear .",3.000000
A27HMAWJNA9P9T,B000HKEW7K,-1,1,5,Paired with the 31 tooth pinion it just makes my car fly!!!!,Paired with the 31 tooth pinion it just makes my car fly ! ! ! !,5.000000
A2Z97YR17TYCO3,B004YATJ72,-1,1,5,I was hesitant to buy this because it looks cheap but it's not.  My kids and husband have already enjoyed hours of Nerf Target practice with this and it's only three day after Christmas.,I was hesitant to buy this because it looks cheap and husband have already enjoyed hours of Nerf Target practice with this,5.000000
A3P4B1RFJCRUR3,B00TYHJ56U,-1,1,5,"These are GREAT!!! I'm getting some to throw at other people's kids in department stores when they misbehave and their parents let them. Or, heh, just GIVE them to the kids. They'll probably do far worse themselves...

Parents freaking out all over the web about these, They're no worse than bristle blocks, anything with velcro, or chewing gum, all three are known to get stuck in stupid peoples' hair.","These are GREAT ! ! ! when they misbehave Or , heh , just GIVE them to the kids . They will probably do far worse themselves ... Parents freaking out all over the web about these , They are no worse than bristle blocks , anything with velcro , or chewing gum , all three are known to get stuck in stupid peoples ' hair .",5.000000
A2ZW8FZTH5U1BE,B00PKKVG9O,1,-1,3,"For the most part, a good model for the price, but the cockpit doesn't swivel smoothly, and the cannons are horrifically warped. The s-foils do swivel but can open further than they are supposed to. The landing gear under the large wing is a nice touch.

Worth noting is that the paint is so thick, it doesn't look like a die-cast. You'd think it was plastic until you held it.","For the most part , a good model for the price , but the cockpit does not swivel smoothly , and the cannons are horrifically warped . The landing gear under the large wing is a nice touch . Worth noting is that the paint is so thick , it does not look like a die - cast .",3.000000
ARPB88E6F2MFR,B018FDFA1M,-1,1,4,"What a fun family game! My boys, ages 11 and 8 actually root for the bug to come and get them. They get hysterical over the game play which is basically start your pieces and try to get them to the finish line. When the bug comes out, stop play and watch to see if the bug moves you piece and resume when the bug is in the tube. If your piece is out of place, it needs to start over. The bug will seek out the tubes on its own,There are two tubes, one on each side which basically constructs a tunnel for the bug to be able to go under the game to be able to resurface at any given point. These are the v2 bugs, the only ones that can climb vertically. The original ones will just fall. Perfect holiday gift!","What a fun family game ! and 8 actually root for the bug to come They get hysterical over the game play When the bug comes out , stop play and watch to see if the bug moves you piece when the bug is in the tube . The bug will seek out the tubes on its own , There are two tubes , one on each side which basically constructs a tunnel for the bug to be able to go under the game to be able to resurface at any given point . These are the v2 bugs , the only ones The original ones will just fall . Perfect holiday gift !",4.000000
A20POIP9YQ9K7J,B00C6PRQPO,-1,1,4,I hated paying the premium (compare to Magiclip Anna --or the other Magiclip dolls) but my 3yo and 5 yo love Frozen and Elsa and I wanted something Elsa that did not cost something crazy. My daughters love the Magiclip dolls; love to change the dresses and do pretend play. Still waiting for the day the Elsa merchandise prices will not be so crazy.,I hated paying the premium ( compare to Magiclip Anna --or the other Magiclip dolls ) and 5 yo love Frozen that did not cost something crazy . My daughters love the Magiclip dolls ; love to change the dresses and do pretend play . Still waiting for the day the Elsa merchandise prices will not be so crazy .,4.000000
A5OBEKLIGY3QT,B000LFUKV8,1,-1,3,this puzzle is great in theory but has a LOT of little states that get kinda lost in the fun....,this puzzle is great in theory that get kind of lost in the fun ....,3.000000
A1EQRBC7NB1YAN,B0040ZWV4E,-1,1,4,"***Update: castle lost some of its top when it fell roughly 3 feet from a desk to the linoleum. So may not be the sturdiest of plastics.

Bought this when it was on sale for $10.  For that price, I'm blown away.  Now that it's up at $22, I'm less blown away since,  after all, it is plastic and vinyl.

We have about 5 chess games going at any one time in the small class I TA for  and roughly twice as many different styles of boards.  The non weighted plastic ones are horrible because they fall over/move at the lightest touch and the frosted glass ones make it difficult to truly see what you're doing.  Our favorites are the wooden one and this one, in addition to the same branded one that comes in the tournament bag.

The zippered pouch is nice but maybe a hair too small since there is some maneuvering involved to get it to zip.

The weights range from .5oz for the men to 1.9oz for the kings.

Yes, the vinyl has a smell as is typical of vinyl, but it lessens over time.

Includes 2 additional queens  (one in black and one in white) for those rare occasions that I actually get one of my men to the other side.","* * * Update : castle lost some of its top when it fell roughly 3 feet from a desk to the linoleum . The non weighted plastic ones are horrible because they fall over / move at the lightest touch and the frosted glass ones make it difficult to truly see what you are doing . Our favorites are the wooden one The zippered pouch is nice Yes , the vinyl has a smell as is typical of vinyl ,",4.000000
A357F158LA5OIL,B001OVP1B2,1,-1,1,"Got this cool deck of cards for my son's bday.
Showed up with some printing defects and there's nothing I can do about it.",Got this cool deck of cards for my son 's birthday . Showed up with some printing defects,1.000000
A1CGJVDE638R1C,B014P9C3XS,-1,1,5,"Awesome detail and excellent articulation! Certain joints feel a bit precarious (fingers, ankles and shoulders), but so long as you're careful when posing the figure, they shouldn't be an issue. Definitely not an action figure for the younger fans as it could easily be snapped in several places. Otherwise, this is a superb piece to add to any collection!","Awesome detail and excellent articulation ! Certain joints feel a bit precarious ( fingers , ankles but so long as you are careful when posing the figure , they should not be an issue . Definitely not an action figure for the younger fans as it could easily be snapped in several places . Otherwise , this is a superb piece to add to any collection !",5.000000
AWBGV4AQNXYJC,B00V9P2M4C,1,-1,3,"colors are brighter than I remember from 35 years ago. They can get on clothes
.",colors are brighter than I remember from 35 years ago .,3.000000
A3BDLDJU8J3QOB,B000KS52D2,-1,1,4,"My kids love this toy - it is a big hit.  Now they won't be upset at a real arcade when I say no to playing the real claw game (a waste of money, in my opinion).  We fill it with small, lightweight, inexpensive candy, gum or toys and they enjoy trying to grab the items.  They typically put their prize back in to catch it over and over.  My only complaint:  the circus music is loud and annoying and there is no volume control or option to shut off the music completely. I covered the speaker with packing tape to muffle the sound, but it is still too loud.  Also, the toy come with pretend coins to start each approximately minute-long timed session which is completely unneccesary.  Just more things to get lost around the house and they are small enough to be a choke hazard.  A start button would have worked just fine.  We use the corner of a fake plastic credit card in the coin slot to start it instead.  My kids are gentle, but the toy does look a bit flimsy - I wouldn't recommend it for kids who are rough on their toys.  Seems like it would work for a party -especially since it's timed, so each child could get a turn.","My kids love this toy - it is a big hit . Now they will not be upset at a real arcade when I say no to playing the real claw game ( a waste of money , in my opinion ) . We fill it with small , lightweight , inexpensive candy , gum and they enjoy trying to grab the items . They typically put their prize back in to catch it over My only complaint :   the circus music is loud and annoying and there is no volume control but it is still too loud . Also , the toy come with pretend coins to start each approximately minute - long timed session Just more things to get lost around the house and they are small enough to be a choke hazard . A start button would have worked just fine . We use the corner of a fake plastic credit card in the coin slot to start it instead . My kids are gentle , but the toy does look a bit flimsy - I would not recommend it for kids who are rough on their toys . Seems like it would work for a party -especially since it is timed , so each child could get a turn .",4.000000
A182XHMB3DOH56,B007GQ0YKC,-1,1,5,"Great price $150 and super fast shipping.  This thing is big and wicked cool.  My kid climbs all over it.  It does feel a little unstable at the top.  It says it can handle up to 150 lbs. but I wouldn't want to test that claim.  If you set it up outside, be sure to buy some anchors for it because it is not real heavy and a strong gust of wind will blow it over.","Great price $ 150 and super fast shipping . and wicked cool . It does feel a little unstable at the top . but I would not want to test If you set it up outside , be sure to buy some anchors for it and a strong gust of wind will blow it over .",5.000000
ACQUZCBUC1H3F,B0128OQ0K4,-1,1,4,"HEADS UP - The bottom half of this puzzle was very strenuous on the eyes, as it is not nearly as bright as the box art. Even in a well lit room, the area around the game title and eyes in the grass have very little color and appear almost entirely black. You can make out the minor details in the sections that are supposed to have color if you shine a light directly onto the pieces (I used my phone flashlight). If you can tough it out, this will make a great framed puzzle.","The bottom half of this puzzle was very strenuous on the eyes , as it is not nearly as bright as the box art . Even in a well lit room , the area around the game title that are supposed to have color if you shine a light directly onto the pieces ( I used my phone flashlight ) . If you can tough it out , this will make a great framed puzzle .",4.000000
A28YBL28P03P8V,B00TL8UHPA,-1,1,4,"Green Toys are fully recycled plastic. This is a great business model, making durable toys for either indoor or outdoor use. The one weird thing about them is the odor...they smell weird, though this is strongest when just out of the package and not noticeable later on unless you put your nose right on it.

These blocks are big and great for small kids to play with because they are easy to handle. While they do stack and fit together well, they do not lock! That means they will fall apart very easily. A slight bump will send these tumbling. For small kids, that might be okay, since they aren't probably too invested in what they are building. But bigger kids might be frustrated by that.","This is a great business model , making durable toys for either indoor or outdoor use . The one weird thing about them is the odor ... they smell weird , though this is strongest and not noticeable later on unless you put your nose right on it . These blocks are big and great for small kids to play with because they are easy to handle . and fit together well , they do not lock ! That means they will fall apart very easily . A slight bump will send these tumbling . that might be okay , since they are not probably too invested in what they are building . But bigger kids might be frustrated by",4.000000
AZBWXGH491U0B,B00FBR8130,-1,1,5,"WOW! This little guy packs a hole lot of Daryl! Bad to the bone man himself, Daryl with Merle's chopper is just Awsome! The details will blow you away. I had to take it out and put it on display, what I did is this. I saved the cardboard backing from the box, bent the flaps back taped them back. Got the bike where I wanted it on the display then put a needle and thred threw the cardboard, then threw the spokes on the front tire. I taped the thred in the back side, did the same to the back tire. Then Daryl got the same around the waist, I could then move it the the self and remove it to dust it off, with out it falling all over the place.","WOW ! Bad to the bone man himself , Daryl with Merle 's chopper is just Awsome ! The details will blow you away . I saved the cardboard backing from the box , bent the flaps back taped them back . and remove it to dust it off , with out it falling all over the place .",5.000000
A3LQ6LAQ4DWS58,B000MCGZBY,1,-1,1,I usually find Tolo toys to be high quality and was therefore willing to pay the extra money for this train - meant as a gift for my 18-month-old son. On Christmas morning my son was excited to find the train running around the tree.  My son loved the train and I was impressed with the way it held up when he pushed it along and played with it ... That was until day 3 of play! Two of the wheels bent and the train no longer runs straight or smooth (even after being bent back into place).  I am very disappointed and no longer believe this train was worth the money. I should have bought a $20 Fisher Price toy.,therefore willing to pay the extra money for this train - meant as a gift for my 18 - month - old son . On Christmas morning my son was excited to find the train running around the tree . My son loved the train and I was impressed with the way it held up and played with it ... That was until day 3 of play ! Two of the wheels bent and the train no longer runs straight or smooth ( even after being bent back into place ) . I am very disappointed and no longer believe this train was worth the money .,1.000000
AE7ABJRG7OXUK,B0009F4YR6,-1,1,4,"Update: We have now had our sand box a few months and even with the handles on correctly during a hard rain recently the sand was soaked. I noticed a bunch of water droplets on the top of the lid on the bottom side so I'm wondering if it's leaking through the plastic or maybe A LOT of condensation? The bottom is also bowed WAY down like a bowl. I used 25lbs of white play sand which should not have been too heavy. My kids still love it.

Previous comment:
Our sandbox has been left in the rain during several thunder and rain storms and has not leaked a single bit. However, if you do not put the handles in the correct spot there will be two holes exposed on each side allowing water to get in. Look closely at the handle on the inside of the lid. There is a piece of black plastic that covers both holes. When you put the lid on make sure that piece of plastic is between the sand box and the lid. This will seal off the holes. I did not give it five stars because the lid is starting to  kinda cavein in the middle and the middle of the sand box is sloped downward under the weight. Neither of these issues appear to effect the quality. My children love playing with it. It holds 40lbs of sand and the dimensions are: 16.38 H 26.00 W 36.00 D. It's pretty Shallow. We bought white play sand that is silica free and less likely to scratch little eyes. Because shipping is $1 per pound we looked at the store locator on the sandtastik site.","and even with the handles on correctly during a hard rain recently the sand was soaked . I noticed a bunch of water droplets on the top of the lid on the bottom side so I am wondering if it is leaking through the plastic The bottom is also bowed WAY down like a bowl . I used 25lbs of white play sand which should not have been too heavy . My kids still love it . and has not leaked a single bit . However , if you do not put the handles in the correct spot there will be two holes exposed on each side allowing water to get in . When you put the lid on make sure because the lid is starting to   kind of cavein in the middle Neither of these issues appear to effect the quality . My children love playing with it . It is pretty Shallow . We bought white play sand that is silica free that is silica free and less likely to scratch little eyes .",4.000000
A3V8DH3862F0OD,B002VFJVPC,1,-1,3,Cute decoration,Cute decoration,3.000000
A1S6US6ALRDGAA,B007XPLI38,1,-1,1,"Stylus did not work with unit.  Called Crayola for replacement stylus.  Still waiting.  Hope it works.  Also when I called Crayola, they informed me I had a Canadian product.",Stylus did not work with unit . Hope it works .,2.000000
A3DPQHH0AFC7TI,B00007G39I,1,-1,3,"The balls go everywhere and sometimes the air pressure isn't enough to get the balls popping. However, it teaches kids that if you put the balls in and press the button, the balls will entertainingly come popping out. Highly recommended toy to stay at a sitter's or grandparent's house!","The balls go everywhere and sometimes the air pressure is not enough to get the balls popping . and sometimes the air pressure is not enough to get the balls popping . and press the button , the balls will entertainingly come popping out . Highly recommended toy to stay at a sitter 's",4.000000
A1M6PODA81D1AX,B00AF3CJOM,-1,1,4,for anyone who will get this do not open it if you lucky too meet arnold schwarzenegger you might be abler too get it singed by him,who will get this do not open it if you lucky too meet arnold schwarzenegger you might be abler too get it singed by him,4.000000
A11WCJN0E6LYW,B000MRGWRQ,-1,1,5,These are nice crayons for a toddler. Love that they come in a hard case and no paper to peel off- keeps crayons (and box) looking nice.,These are nice crayons for a toddler . Love that they come in a hard case and no paper to peel off- keeps crayons ( and box ) looking nice .,5.000000
A2T2VMB093R70L,B00000IWIK,-1,1,5,Won't love the beads when younger children are using it.,Will not love the beads,5.000000
A15SDF946B7UNC,B00HG54NG4,1,-1,3,"This and the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Playskool-Heroes-Transformers-Rescue-Bots-Bumblebee-Figure-Motorcycle/dp/B00HG62D1U/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Playskool Heroes, Transformers Rescue Bots, Bumblebee Figure (Motorcycle)</a>&nbsp;were bought as surprise gifts for my two boys on a long road trip. While the one-step conversion is simple and easy, allowing my 2-year-old to be able to do it, I am disappointed that when in dinosaur mode it doesn't stand on its own. Also, unlike what the picture shows when it's in robot mode the feet do not seperate. I give it 3 stars because my boys still enjoy playing with it.","and the&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Playskool - Heroes - Transformers - Rescue - Bots - Bumblebee - Figure - Motorcycle / dp / B00HG62D1U / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">Playskool Heroes , Transformers Rescue Bots , Bumblebee Figure ( Motorcycle)</a>&nbsp;were bought as surprise gifts for my two boys on a long road trip . and easy , allowing my 2 - year - old to be able to do it , I am disappointed because my boys still enjoy playing with it .",3.000000
AG8E8PZ23Y2RQ,B00QCBBHHQ,-1,1,5,"I didn't know that faybelle thorn was a doll
I looked everywhere but  I couldn't find
find her did you know that she is the daughter
of maleficent she is in though the woods",I did not know that faybelle thorn was a doll I looked everywhere but   I could not find but   I could not find find her did you know that she is the daughter of maleficent she is in though the woods,5.000000
