reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A29WYKYR3A6C96,B00C6MPHBC,1,-1,3,Nothing really sticks out as extraordinary.,Nothing really sticks out as extraordinary .,4.000000
A2TNO4NG8LZ7FQ,B0170K9UTO,-1,1,5,"Isn't she great?  Just when you think- She can't get any better, she blows you away...again.","Is not she great ? when you think- She can not get any better , she blows you away ... again .",5.000000
AM7U9MNYQ8LD4,B00137G7SS,1,-1,3,great song,great song,4.000000
A22ZTTVSPON259,B00U21G2H2,1,-1,3,Good album. Snoop continues recording songs singing instead of rapping. I like it....Keep it going Snoop Dogg....,Good album . I like it ....,3.000000
A3GUICSN92RH42,B00123D0OW,-1,1,5,"Lil Kim is down to earth and realistic in her music - very well done but certainly not for everyone - just for those who are out of their ""shell"" and not so stuffy or turned off with language they probably use themselves every day yet get shocked when hearing it in music.",and realistic in her music - very well done but certainly not for everyone - just for those and not so stuffy yet get shocked,5.000000
A3T2F40NCAB6TO,B0032PI4IA,-1,1,5,This song is just straight to the point with out a lot of crap.,This song is just straight to the point with out a lot of crap .,5.000000
AARHFHP17QFNG,B00B931TLG,1,-1,3,This is a nice track and I like that he teamed up with Taylor Swift and Keith Urban. Good listening.,This is a nice track and I like that he teamed up with Taylor Swift Good listening .,4.000000
AQ75S7221N12Z,B00E59GWIQ,1,-1,3,"First I like Flo Rida. I love Pitbull. The song is good, has a good beat, very good to dance too. Great groove.

However.

Thrift Shop was clean compared to this. The content of this song is lets say..for the mature listener. I have a friend with tween and younger teenage kids (11-14). Before they buy any music, it has to be screened for inappropriate content. This is one of them.

If you are an adult, no issue. As I said Pitbull and FloRida  are the best of the best. But be aware that this is age appropriate music only. Screen it before you allow a younger person to purchase. Of course that is up to each individual, they make the choice for their own. They make a ""clean"" version I hope. Otherwise as Pink would say, F---ing Perfect""

Just wanted to ensure you screen it first.  After all, I like Big Butts and I cannot lie....","First I like Flo Rida . I love Pitbull . The song is good , has a good beat , very good to dance too . Great groove . Thrift Shop was clean compared to this . The content of this song is let us say .. for the mature listener . I have a friend with tween Before they buy any music , it has to be screened for inappropriate content . If you are an adult , no issue . and FloRida   are the best of the best . that this is age appropriate music only . Screen it before you allow a younger person to purchase . They make a "" clean "" version I hope . Otherwise as Pink would say , F --- ing Perfect "" 

 Just wanted to ensure you screen it first . After all , I like Big Butts and I can not lie ....",3.000000
AOAIPA2KZHAY1,B002HP8EKE,-1,1,4,"Wasn't real familiar with them, really like their sound and their lyrics.  Sometimes the melody and lyrics both don't feel right together in the same song, they're good.  First time I've heard them.","Was not real familiar with them , really like their sound and lyrics both do not feel right together in the same song , they are good .",3.000000
A1DYZ7H8WRLKL2,B00ISJWYW2,1,-1,3,and then me and my younger years. Has the best young child that grown up anyone could ever have. And as a teenager that was in no time no better,Has the best young child that was in no time no better,3.000000
AZ6QM3SWTG0UU,B0011Z74IE,-1,1,5,no comment,no comment,5.000000
A2YDLY3DPSP0K4,B00A6UC7FA,1,-1,3,"I got this on special, 21 tracks for 89c, at that price I can forgive some blandness. Yes, it does sound like Muzak. Works well enough to round out my already massive Christmas tune collection.","I got this on special , 21 tracks for 89c , at that price I can forgive some blandness . Yes , it does sound like Muzak . Works well enough to round out my already massive Christmas tune collection .",4.000000
AJUNJ4JWSULI0,B000WL7MXU,-1,1,4,"I bought this set back last September when it was 50 Originals instead of Greatest (43) Originals. Ironically, back then I wrote ""It's a darned shame that at least a one unmarked re-recording snuck into this set. Runaway is obviously not the original version. (That's the only one I'm sure about; perhaps other reviewers can find more.) At least half of these songs really are the originals, and the collection would be easily worth the money just for them. I would have given ""45 Real Originals"" a 5-star review, but the sour taste of a re-recording lowers my rating for ""50 (Mostly) Originals"" to 4 stars.""

Now we've dropped below 45 songs, but that re-recording of Runaway is still one of them. This package is still a great value, but for sneaking in this clunker, I can only give it 4 stars. You might also check another rare collection of True original hits:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/50-U-S-Number-Ones-Of-The-60s/dp/B00EA0BZ2I/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">50 U.S. Number Ones Of The 60s</a>.","when it was 50 Originals instead of Greatest ( 43 ) Originals . Ironically , back then I wrote "" It is a darned shame Runaway is obviously not the original version . That is the only one I am sure about ; perhaps other reviewers can find more . ) and the collection would be easily worth the money just for them . but the sour taste of a re - recording lowers my rating for "" 50 ( Mostly ) Originals "" to 4 stars . but that re - recording of Runaway is still one of them . that re - recording of Runaway is still one of them . This package is still a great value , You might also check another rare collection of True original hits:&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/50 - YOU - S - Number - Ones - Of - The-60s / dp / B00EA0BZ2I / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">50 YOU.S. Number Ones Of The 60s</a > .",4.000000
ATPIDLQSAFTXR,B000V68TXI,1,-1,3,This song has a nice groove,This song has a nice groove,4.000000
A19M90OKJSQPCB,B00136RIXW,-1,1,4,"This is the song from the 70's that you may or may not remember. I was stoned when I ordered this, so it actually sounded better at the time. Next time you smoke pot, be sure that you have ""One-Click Purchase"" on, and you will have plenty of America and John Denver songs on your hard drive!","when I ordered this , so it actually sounded better at the time . Next time you smoke pot , be sure and John Denver songs on your hard drive !",4.000000
AARHFHP17QFNG,B00KFEWJFA,1,-1,3,I like this song because it is a laid back song and I like Mariah Carey's voice. I play it when I am chillin'.,I like this song and I like Mariah Carey 's voice . I play it,3.000000
A1BVCH82W0M2W2,B000WOUSRE,1,-1,3,"You might say that Tommy Roe was ahead of the curve. He recorded ""bubblegum"" music before the term was even coined. After his wildly successful debut single, 1962's ""Sheila"", Tommy Roe went on to make 21 more appearances on the Billboard Hot 100 Singles chart over the next decade. A strong argument can be made that his 1966 Top Ten smash ""Sweet Pea"" was really the very first ""bubblegum"" hit. Recall that the term ""bubblegum"" did not appear until the heyday of Buddah records in 1968-1969 with groups like Ohio Express and the 1910 Fruitgum Co. At least one reviewer has complained that this is NOT the original recording.  I think he is correct but it really does not vary all that much from the original.  More likely than not this was an alternate take from the same recording session.","After his wildly successful debut single , 1962 's "" Sheila "" , Tommy Roe went on to make 21 more appearances on the Billboard Hot 100 Singles chart over the next decade . A strong argument can be made that his 1966 Top Ten smash "" Sweet Pea "" was really the very first "" bubblegum "" hit . that the term "" bubblegum "" did not appear until the heyday of Buddah records in 1968 - 1969 with groups like Ohio Express At least one reviewer has complained that this is NOT the original recording . I think he is correct that much from the original .",3.000000
AKGF27HN0OF19,B00122PK9Q,1,-1,3,"This one has to be Alice's most inconsistent albums.  It's material ranges all over the place seemingly in search of a direction, but not really finding one.  Cooper appears on the back cover with slicked back short hair, long sleeved dress shirt and a tie.  A complete 360 from his para military character from his last incarnation on ""Special Forces"".  This is another short one only being around 30 minutes long.  Album sales were close to rock bottom by this time with the album not even charting.  I did hear ""I Like Girls"" on my local AOR station a few times, but that was about it.  Although it gets panned by a lot of Cooper heads, I like a lot of this disc.  You get the feeling that Cooper is just having fun with a lot of this stuff, as much of the album is very light hearted and humorous.  Highlights include ""Zorro's Ascent"" a song about Alice Cooper as Zorro.  How he thought up this one I'll never know, but it is funny and cleaver.  Three songs in the middle all run together ""Adaptable"", ""I Like Girls"", and ""Remarkably Insincere"".  They are all short punchy rock songs with funny lyrics.  ""Tag You're It"" sees Alice as a horror movie director.......or is he really a killer?  This is a great song and harkens back to his ""Welcome To My Nightmare"" days.  ""It Better Be Good"" is another short fun rocker. On the other side of the coin there is some pretty dreadful stuff on this album as well.  ""I Am The Future"" sounds like it is from the cheesy movie soundtrack where it originated.  ""No Baloney Homosapiens"" is, well just look at the title and you can pretty much guess.  ""I'm Alive"" is another clunker that closes out the album.  Alice did not even tour around this album and it came and went pretty quickly.  Still, I like most of it and it is defiantly one of Cooper's most ""fun"" albums.","This one has to be Alice 's most inconsistent albums . A complete 360 from his para military character from his last incarnation on "" Special Forces "" . I did hear "" I Like Girls "" on my local AOR station a few times , Although it gets panned by a lot of Cooper heads , I like a lot of this disc . You get the feeling that Cooper is just having fun with a lot of this stuff , as much of the album is very light hearted and humorous . but it is funny Three songs in the middle all run together "" Adaptable "" , "" I Like Girls "" , and "" Remarkably Insincere "" . They are all short punchy rock songs with funny lyrics . "" Tag You are It "" sees Alice as a horror movie director ....... or is he really a killer ? This is a great song and harkens back to his "" Welcome To My Nightmare "" days . "" It Better Be Good "" is another short fun rocker . On the other side of the coin there is some pretty dreadful stuff on this album as well . "" I Am The Future "" sounds like it is from the cheesy movie soundtrack "" No Baloney Homosapiens "" is , well just look at the title and you can pretty much guess . "" I am Alive "" is another clunker and went pretty quickly . Still , I like most of it and it is defiantly one of Cooper 's most "" fun "" albums .",3.000000
A2O1EBPCAGFQ88,B00NERRH8E,1,-1,3,"I bought this song because a couple requested that I play it during their wedding reception.  Nice tune, medium-fast tempo, good vocals, clean lyrics.","that I play it during their wedding reception . Nice tune , medium - fast tempo , good vocals , clean lyrics .",4.000000
A2YGCBFAY61AQD,B01D1Z3ZLQ,1,-1,3,OK,OK,4.000000
AV648VU7JR5D5,B005DOJ82Y,-1,1,5,"I have always imagined that being stuck in Lodi would be like being stuck with the Lotus Eaters in the Odyssey. Or like some sort of vortex, or the Twilight Zone. If you were going to be stuck anywhere in northern California, it is most likely going to be Lodi. The narrator ends up there after riding in on a greyhound to do a gig, then his friends go missing, his promise of fame vanishes, and he ends up singing the same songs over and over, trying to save up enough money to buy a train ticket out of there. I have never been to Lodi, but it is apparently the ''Zinfandel Capital of the World."" You end up sipping some wine and before you know it you are a resident. I don't think the narrator thinks it's such a bad place, but it must be frustrating since he has been stuck there before. Like you are in a dream and you can't figure out how to wake up.","that being stuck in Lodi would be like being stuck with the Lotus Eaters in the Odyssey . Or like some sort of vortex , If you were going to be stuck anywhere in northern California , it is most likely going to be Lodi . The narrator ends up there after riding in on a greyhound to do a gig , then his friends go missing , his promise of fame vanishes , and over , trying to save up enough money to buy a train ticket out of there . I do not think the narrator thinks it is such a bad place , but it must be frustrating since he has been stuck there before . Like you are in a dream",5.000000
A1TEYLNTK6RICG,B00138F25Q,1,-1,3,"I enjoyed ""Fat Bottomed Girls"". It has a lot of energy. I play it a lot. I recommend it to friends.","I enjoyed "" Fat Bottomed Girls "" . It has a lot of energy . I play it a lot . I recommend it to friends .",3.000000
A2KJU4DWUZGNFQ,B01CZGU4ZM,1,-1,1,Thank you.  Great album.,Thank you . Great album .,1.000000
A3G9QIRBU6S5YI,B00137SYXY,1,-1,2,"Well I love this song, and it was my husband's and my song ""OUR SONG"" but this particular version is UBER long.  It has all that extra on and on forever ending that feels like it will NEVER end.  The radio version cuts all of that out.  Get the radio edit version.","Well I love this song , that feels like it will NEVER end . The radio version cuts all of",4.000000
A3V3SCK15J9QO6,B00940XGHG,-1,1,5,:},:},5.000000
A1VC6419THHIET,B000VRWVLI,-1,1,5,"This is a painful song, but also h healing.","This is a painful song ,",5.000000
ADHILVPL4OTZO,B00FX8FUEK,-1,1,5,"Oh yeah, Katy has another hit on her hands.","Oh yeah , Katy has another hit on her hands .",5.000000
A1NC1CS97388TZ,B00MFS9AMO,-1,1,4,Free!!!,Free ! ! !,4.000000
A2CT0EOV7EWUQX,B002HP8EKE,1,-1,2,Good buy from Amazon.,Good buy from Amazon .,2.000000
A22KMCKYE5KQ2X,B00136RKIK,1,-1,3,"Refer to my other review there's only two songs I like from this band. If you like Fuel's music, good for you. Congrats. Pat ya on your back...just not for me. Peace.","Refer to my other review there is only two songs I like from this band . If you like Fuel 's music , good for you . Congrats . Peace .",4.000000
AUYOQFDSW86H6,B00QHOOC7U,-1,1,5,no comment,no comment,5.000000
A21RF3DDGLD40Y,B00KLUMT7Q,1,-1,3,"It's still a good song, you can here the passion in her voice.","It is still a good song , you can here the passion in her voice .",4.000000
AURCMN8ARCWVD,B001NB1P7W,1,-1,3,"for my uncle, i'm not much of a who fan. music was crystal clear, though.","who fan . music was crystal clear , though .",3.000000
AK1NGMWPEZZWP,B0012288VS,-1,1,5,Everybody say ho!,Everybody say ho !,5.000000
A10ZTNFSUVSUDS,B01BH44HEM,1,-1,1,"The original of a song is usually better than any subsequent attempt by others to do the same track-- and that's definitely True for this song. To each their own opinion, but Thomas Rhett did this song perfectly. Nelly has some songs of his own that are ok, but he needs to stay out of country and do an original song of his own.","The original of a song is usually better than any subsequent attempt by others to do the same track-- and that is definitely True for this song . that is definitely True for this song . but Thomas Rhett did this song perfectly . that are ok , and do an original song of his own .",2.000000
A3AL8GQ69QE7WN,B01BKYPCIY,1,-1,3,"The problem I have with Stefani's music is that it's like candy--sweet and sickly at the same time. Ultimately, her music leaves you with a sugar crash afterward. I have all three of her solo cds, plus all of No Doubt's cds. I didn't enjoy the last No Doubt cd either.

""This Is What The Truth Feels Like..."" is Stefani's first solo work in 10 years. This is probably the best of the three solo albums. It is certainly her most mature. Most of the irritating idiosyncrasies from her first two cds are scrubbed out here to good results. The only clunker here is ""Naughty"" which just comes off as so amateurish for a 46 year old woman.

There's much to like here, and there should be hit singles all around, but things have changed in the past 10 years, and Stefani also passed that popular music death mark--age 40. I notice that none of her past four singles released between 2014 and now have cracked the Top 40. This is a shame, because I'd rather listen to Stefani than Gomez, Lorde, Azalea, Lovato, Jepsen, and a whole host of other young ladies.

I give ""This Is What The Truth Feels Like..."" three and a half stars because it's good, but not quite four stars. There's always a sort of over-produced quality to Stefani's music that strips it of having real emotional impact and resonance. She can't create an album without at least eight different producers on it, which gives all of her albums an uneven quality to them.

""Misery"", ""You're My Favorite"", ""Make Me Like You"", ""Truth"", and ""Used To Love You"" are the best tracks here, and the most likely candidates for a Top 40 hit.

Bring on the next No Doubt album. Here's how ""This Is What The Truth Feels Like..."" compares to Stefani's other work:

2004 Love. Angel. Music. Baby.: Two and a Half Stars
2005 The Great Escape: Three Stars
2016 This Is What The Truth Feels Like...: Three and a Half Stars","The problem I have with Stefani 's music is that it is like candy -- sweet and sickly at the same time . Ultimately , her music leaves you with a sugar crash afterward . I have all three of her solo cds , plus all of No Doubt 's cds . I did not enjoy the last No Doubt cd either . "" This Is What The Truth Feels Like ... "" is Stefani 's first solo work in 10 years . This is probably the best of the three solo albums . It is certainly her most mature . Most of the irritating idiosyncrasies from her first two cds are scrubbed out here to good results . The only clunker here is "" Naughty "" There is much to like here , that popular music death mark -- age 40 . and now have cracked the Top 40 . This is a shame , I give "" This Is What The Truth Feels Like ... "" three because it is good , that strips it of having real emotional impact She can not create an album without at least eight different producers on it , which gives all of her albums an uneven quality to them . "" Misery "" , "" You are My Favorite "" , "" Make Me Like You "" , "" Truth "" , and "" Used To Love You "" are the best tracks here , and the most likely candidates for a Top 40 hit . Bring on the next No Doubt album . Here is how "" This Is What The Truth Feels Like ... "" compares to Stefani 's other work : 2004 Love . Angel . The Great Escape : Three Stars This Is What The Truth Feels Like ... : Three",3.000000
AILI31O5KVSKK,B005LMEFEY,-1,1,5,its ok...,its ok ...,5.000000
A3W4D8XOGLWUN5,B00F2IZ9RY,1,-1,3,"There is so much that can be said about Cher. She honestly has been underrated as one of the most dynamic singers that had ever came out the past 50 years. Honestly, her daughter then son made more headlines than her the past several years, Chastity now Chaz, by becoming a man and then making his way as a part of Dancing With The Stars. Cher also coming pop retirement has decided to try and deliver in her own work again with singing. But honestly, her return hasn't been the big, "" Wow, I have got to have this moment that it!,"" it could've been. Her song Woman's World, from her 20123 album Closer To The Truth isn't a bad song, but honestly not as big as when she came back on top in the 90's with songs like Strong Enough and Believe. It is alright, but honestly not a strong song that dominates, but it still is classic Cher alone. If you are a die hard fan of Cher's than you'll download this song, but otherwise go back to songs like Song For The Lonely to make it more worth the effort.

Song: C+","She honestly has been underrated as one of the most dynamic singers Honestly , her daughter then son made more headlines than her the past several years , Chastity now Chaz , by becoming a man and deliver in her own work again with singing . But honestly , her return has not been the big , "" Wow , I have got to have this moment Her song Woman 's World , from her 20123 album Closer To The Truth is not a bad song , but honestly not as big as when she came back on top in the 90 's with songs like Strong Enough It is alright , but honestly not a strong song that dominates , but it still is classic Cher alone . If you are a die hard fan of Cher 's than you will download this song , but otherwise go back to songs like Song For The Lonely to make it more worth the effort . otherwise go back to songs like Song For The Lonely to make it more worth the effort .",3.000000
A1FMPP00DHO0A3,B001J25KH6,-1,1,4,"I do not listen to this music a buy these as gifts for friends, never listen to the music I buy","I do not listen to this music a buy these as gifts for friends, never listen to the music I buy",4.000000
A13G9HCYE2PIU6,B000W1Q4DO,1,-1,3,"Good song, why do these reviews have to be so long? Good sums up this song. Not great, not bad,","Good song , Good sums up this song . Not great , not bad ,",4.000000
A1RRWUZFNC09WY,B000V6PAHG,1,-1,3,ok,ok,3.000000
A1LONDA25144EX,B005J6OR0E,-1,1,4,I thought this was my comments  but this thing requires a certain amount of words (20) to give feedback. Stupid!!! what do you think?,but this thing requires a certain amount of words ( 20 ) to give feedback . Stupid ! ! !,4.000000
AV2EP05YEUNM3,B00AMOIA56,1,-1,3,like this song cause it is fun to dance to and to exersice to the beat it also modivates me to go further,like this song because it is fun to dance to,3.000000
AXMY9GFLR6U8H,B005T18DOK,-1,1,5,I don't buy music that I don't love.,that I do not love .,5.000000
A7RYHFKLLH2A6,B00DN14LXA,-1,1,5,I was looking for some knew music and come across this album. The title struck  me first places losers sounds funny if your first why did you lose.,The title struck   me first places losers sounds funny if your first why did you lose .,5.000000
AYQ9OC2D8HPC3,B009NI1QKS,1,-1,3,"reminds me of time spent with my friends, again, during those summer nights between school years, earning minimum wage, and trying to scam young ladies out of their undergarments (which I was never all that great at).","reminds me of time spent with my friends , again , during those summer nights between school years , earning minimum wage , and trying to scam young ladies out of their undergarments ( that great at ) .",3.000000
A10DYTGIWV3RJZ,B002IEW504,-1,1,5,"Yes,blown away...
To think,it's not a new song but this rendition
is exceptional!
I feel the music deep down my soul!
The only flaw w/ this version is that
the very end was abrupt and flat.
Was it a technical thing?
Thank you much for this free song.
HOW GREAT IS OUR GOD!!!","Yes , blown away ... is exceptional ! The only flaw w/ this version is that the very end was abrupt the very end was abrupt Thank you much for this free song . HOW GREAT IS OUR GOD ! ! !",5.000000
A1UWDTDFI360KN,B001FXOL4W,-1,1,4,Springsteen and Lauper overdo it.,and Lauper overdo it .,4.000000
A1HP3Y2COFG1F5,B00YQQS1PU,-1,1,5,Anything Tyrese does is worth our support.  Same story different day but it's His time 2 B honest. Boy does the world need men who just want 2 B honest about who they R keep it 100% pain is part of growth many times in life.,Anything Tyrese does is worth our support . but it is His time 2 B honest . who just want 2 B honest about who they R keep it 100 % pain is part of growth many times in life .,5.000000
A1MCQLJGZ2ODCK,B001ESGVOG,1,-1,3,"I can't figure out why I keep downloading his songs, but after I hear them a few times I start to like it. Same with this song, it's a strange song but it grew on me.","but after I hear them a few times I start to like it . Same with this song , it is a strange song",3.000000
A2DARHKCF0ZT4O,B00137SPH4,1,-1,3,Good Music!,Good Music !,4.000000
AV4JG3M796IXO,B00E91QBPY,1,-1,3,This song is a good one for in the car with the windows rolled down on a sunny summer day.,This song is a good one for in the car with the windows rolled down on a sunny summer day .,4.000000
A3780EI0IFPD9B,B00157I3M4,1,-1,3,Great song!,Great song !,4.000000
A1QE7MP2A0N06J,B000WLQKPQ,1,-1,2,ok,ok,4.000000
AR34O7DBW3TBB,B000WLH8OI,-1,1,5,LoveLoveLove Floetry...cannot seem to get enough of the lyrics delivered with melodic ease from both....too bad they broke up..sad face,LoveLoveLove Floetry ... cannot seem to get enough of the lyrics delivered with melodic ease from both .... too bad they broke up .. sad face,5.000000
A2TOLQWF59YZON,B00CZF8B68,-1,1,5,"Should have won the Oscar for best movie song. Infectious & will be long remembered as a radio hit. (Frozen is good, but just don't see the winning song as memorable in 10 years as this one, imho)","Should have won the Oscar for best movie song . ( Frozen is good , but just do not see the winning song as memorable in 10 years as this one , imho )",5.000000
A31H1N6RREU2T5,B00136RS5A,1,-1,3,"This item was bought for my in-laws on the occasion of their 60th wedding anniversary.  Although it's not my cup oftea, they liked it -- a lot.","Although it is not my cup oftea , they liked it -- a lot .",3.000000
A3IAD1Q7NT0HSR,B000W0B8F4,-1,1,5,Mad about Belinda,Mad about Belinda,5.000000
A14FZY0UZ7R1HQ,B00123M8ZY,-1,1,5,"i give it 5 stars because it deserves it roberta flack is an allstar in my book wasn""t anything i didn""t like","i didn""t like",5.000000
A36KIDHCCCBO04,B00136JHUO,1,-1,3,This is old music I like by R. Kelly.  He has such a large varieties of song he sings. This one I like a lot.,This is old music I like by R. Kelly . This one I like a lot .,3.000000
A2OKNN3P92PBOQ,B000TEAYVW,-1,1,5,One of our wedding songs. We wanted the original for a compilation CD.,We wanted the original for a compilation CD .,5.000000
A2BZVIZ15AI7JX,B00W8LYBBS,-1,1,5,"About half the tracks are listed as ""Not Available"" (as of 4/24/15). What's with that?","About half the tracks are listed as "" Not Available "" ( as of 4/24/15 ) .",5.000000
A9Q28YTLYREO7,B012HAAQRM,1,-1,3,"Darlene Love has a top notch  voice and one of those  vocalist with the right material
could and should have been bigger.  this album of material doesn't add anything
and it doesn't capture her overall depth. not  bad at all and not as deep
as it could have been.  the album needed a better balance. her voice is on point.",Darlene Love has a top notch   voice and one of those   vocalist with the right material not   bad at all the album needed a better balance .,4.000000
A3ANHDTQXK3NJ,B00FAEPGA0,1,-1,3,great easy music calming...,great easy music calming ...,4.000000
A1EIC1A1KNS9U7,B004UXXU9G,1,-1,3,Decent,Decent,4.000000
A3G9QIRBU6S5YI,B00122IPBG,1,-1,3,"Not as good as Jason Castro of American Idol.  I liked this version until I heard Jason Castro's, and truly, Castro's was MOVING, emotional, beautiful, so much so that I can't even like this one anymore.  I do have to say, though, this song is beautiful any way it is sung, and it's nice to hear a different version that the original Judy Garland version, but none can beat Jason Castro's.","Not as good as Jason Castro of American Idol . I liked this version until I heard Jason Castro 's , and truly , Castro 's was MOVING , emotional , beautiful , so much so that I can not even like this one anymore . I do have to say , though , this song is beautiful any way it is sung , and it is nice to hear a different version that the original Judy Garland version ,",4.000000
A1SPEPZ1HY3IAV,B008YZ8XXO,1,-1,3,"would have went with 4 or 5 stars but after a while the vocals become monotone, great songs though and killer production!","but after a while the vocals become monotone , great songs though and killer production !",3.000000
ATBO0CSYJ1UK8,B00QUCH3TS,1,-1,3,great song but why did they put a dark sinister picture....?????...is this darth vader.........guys put a beautiful picture up .......the kingdom of God is light and wholsomenes...??????,great song but why did they put a dark sinister picture .... why did they put a dark sinister picture .... ????? ... is this darth vader ......... guys put a beautiful picture up ....... the kingdom of God is light,4.000000
A3OOPRYGY7XG06,B001I34TGY,-1,1,4,"If you own the 1997 2cd  version and your not a big fan--don't bother buying it for the couple of rarities offered in this new set. The sound of the re-master is solid, but the packaging with no tracks listed and discs with no track listings leaves a bit to be desired. Whole lotta love seems to have been shortened as the ""melody part"" is no longer there. If your a fan like me and have all the deluxe versions, you will enjoy the extra stuff. However, for the casual fan it is not all that necessary to have it, so stick with the earlier 2cd version.","and your not a big fan -- do not bother buying it for the couple of rarities offered in this new set . The sound of the re - master is solid , but the packaging with no tracks listed and discs with no track listings leaves a bit to be desired . Whole lotta love seems to have been shortened as the "" melody part "" is no longer there . If your a fan like me and have all the deluxe versions , you will enjoy the extra stuff . However , for the casual fan it is not all",4.000000
A3IUG33AXDAZMJ,B00Q7SKT28,1,-1,3,"I am such a great Bob Dylan fan, I listen to something of his at least every week. I just don't know what to say about him compiling these songs and singing them. I really want to like it, most of the songs on the album I have by another artist and enjoy them. I'll keep listening to it with the hope I ""get"" his intention.","I am such a great Bob Dylan fan , I listen to something of his at least every week . I really want to like it , most of the songs on the album I have by another artist and enjoy them . I will keep listening to it with the hope I "" get "" his intention .",4.000000
AFZ8M3KQY2DYY,B000W25BXM,-1,1,5,"This song is older than me -- not by much but, enough so. Good jam, good group, tragic endings all turn up to a must have tune that lays out a part of history that would make Shakespeare jealous.

Oldies must have -- period.","but , enough so . Good jam , good group , tragic endings all turn up to a must have tune that would make Shakespeare jealous .",5.000000
A218RGW7CE4XS0,B009YUGQJ6,1,-1,2,"I loved his EP , but this is too much country sounding.","I loved his EP ,",2.000000
ATNIBLIC2BYHR,B00137TQJK,1,-1,3,Good enough,Good enough,4.000000
A1PU6U585S5Q4M,B006UB5J8Q,1,-1,3,"This was a gift, so I cannot comment.","This was a gift , so I can not comment .",4.000000
A2Q09O8GKM0TS5,B00136PTN8,1,-1,3,"The song is alright, need to be in a certain mood to listen to it. It's great to listen to while getting ready for a night out.","The song is alright , need to be in a certain mood to listen to it . It is great to listen to while getting ready for a night out .",4.000000
A2ZUQL7EZT2LTK,B00382MONS,1,-1,3,some really good songs.,some really good songs .,3.000000
A36EDWL4F3AASU,B00OEEO3JC,1,-1,2,"ha ha- definitely this song fits the comedy/parody song genre perfectly. Lyrics are kinda in line with 2 Live Crew's Me So Whore Knee or Chuck Berry's My Ding A Ling (i love Chuck though, this is probably 1 of his songs that i care the least for). Just goes to show you, people will make any crappy song popular (ie Whoot, There It Is) This is like the Whoot There It Is for the new generation","ha ha- definitely this song fits the comedy / parody song genre perfectly . Lyrics are kind of in line with 2 Live Crew 's Me So Whore Knee or Chuck Berry 's My Ding A Ling ( i love Chuck though , this is probably 1 of his songs that i care the least for ) . Just goes to show you , people will make any crappy song popular ( ie Whoot , There It Is ) This is like the Whoot There It Is for the new generation",2.000000
A38ZXGS6PQMA7O,B00HFWY99E,-1,1,5,Wish it didn't have the intro part but otherwise a song that stays with you!,Wish it did not have the intro part,5.000000
A3LZW1IT1VT993,B001J25K9Y,1,-1,3,Sound was off on this one.  Like it but not a good sound.,Like it but not a good sound .,4.000000
A3V3U4YXPIUSLY,B0170K9UTO,-1,1,5,Not me my 7 year old loves.,Not me my 7 year old loves .,5.000000
ARBORBMTIOJD2,B00136NVKG,1,-1,3,Good.,Good .,3.000000
A2JE1FQQBSH8N0,B00124FG02,1,-1,2,"love music and work in Music Publishing, I do not like only.playing this on computer.  Not phone or play on CD in car or stereo","love music and work in Music Publishing , I do not like only.playing this on computer . or play on CD in car",2.000000
ABSVHABZ93XUL,B00H2EBJSE,1,-1,3,Just what you'd expect.,Just what you would expect .,3.000000
AXOO7BPM22BDO,B005M2UBE6,1,-1,1,"Six seconds of a four-note whistle- this is what you people are wetting yourselves over?  I could get my neighbor's kid to whistle into my laptop mic and no one would be the wiser.  You'd think they'd need to release an actual track or even a cue to work with, but given the gushing fanboi/gurl reactions to this little bit of nothing with a logo attached Barnum still has it right: there's one born every minute.","and no one would be the wiser . or even a cue to work with , but given the gushing fanboi / gurl reactions to this little bit of nothing with a logo attached Barnum still has it right : there is one born every minute .",2.000000
A3EHHUDXBDKLFX,B0011Z10WK,-1,1,5,TY,TY,5.000000
A282WZAJIBMJ4T,B00BWGHIHY,1,-1,3,they liked it,they liked it,4.000000
A2Y2CLBUBP0QNE,B0011W20PY,1,-1,3,yep !,yep !,3.000000
AFIX0GHKWKRAJ,B00N5B61M2,1,-1,3,"This was another one of my impulsive buys. This is a catchy jam that is just okay on the first couple of listens. After that, you move on and realize there's more days in the week.",This was another one of my impulsive buys . This is a catchy jam that is just okay on the first couple of listens .,4.000000
