reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A2N4OUX2ORC859,B001OHV1H4,-1,1,5,Wife uses this cream always. Hard to get.,Hard to get .,5.000000
A32MXI9376X72P,B0012Y0ZG2,-1,1,5,"Not found often elsewhere, such as Sephora and other similar stores.
It's not cheap but it lasts for a long long time.",It is not cheap,5.000000
A3T2BPXBDMLJPE,B0009RF9DW,1,-1,3,Good light scent. Have received complements from people that I smell nice after using it. 3 stars because bottle is kind of small for a shower gel (size compariso photo attached) and it doesnt really help me wake up in the morning like other products.,Good light scent . Have received complements from people that I smell nice after using it . because bottle is kind of small for a shower gel ( size compariso photo attached ) and it does not really help me wake up in the morning like other products .,4.000000
APQ1FY4E25XEP,B00VARTPKS,-1,1,5,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!","This pressed powder goes on like silk , so light weight but covers well . I do not like to use a heavy powder that shows all the wrinkles , this one is just right !",5.000000
A3RMWHVP1CX5J1,B0012Y0ZG2,-1,1,5,"Can't get this in the US (not ever made here, as far as I know), and not in Canada apparently anymore either.  Pricey but it's an import....",Pricey,5.000000
A10JB7YPWZGRF4,B000URXP6E,-1,1,5,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",I continually get compliments on how wonderful I smell whenever I have used this product- especially and now they no longer carry it . why Bath & Body stopped selling it .,5.000000
A222BBVJ75BTFE,B00006L9LC,-1,1,4,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles).","Love the product , except for the fact that TWO bottles have now broken after being dropped in the shower . The tops needs to be screwed off which I would change to a more friendly flip top The product is too expensive to   be wasted down the drain because the top keeps getting broken off ( two different bottles ) .",4.000000
A2W643VRI6ELN,B0009RF9DW,-1,1,5,I haven't gotten it yet because I ordered it today but I'm hoping it will be good for me to use,but I am hoping it will be good for me to use,5.000000
A15T9G38F589KM,B00DY59MB6,-1,1,4,This does the job at least as far as the bad breath goes (as for the other claims I'll have to take their word for it).  The one thing I didn't like about it is the way it makes my mouth feel when I use it.  It's like rinsing with hydrogen peroxide and it makes my mouth feel dry.  I usually rinse or drink some water afterwards to re-moisten my mouth.,This does the job at least as far as the bad breath goes ( as for the other claims I will have to take their word for it ) . The one thing I did not like about it is the way it makes my mouth feel It is like rinsing with hydrogen peroxide,4.000000
A1EGCED01USBA9,B00W259T7G,-1,1,5,I purchased this same brand of soap at a 250mg size. I wanted to purchase this for travel reasons. Therefore I won't have to bring a larger size and risk it cracking or breaking apart in my suitcase. I have so many scents...That if I were to say of the dozen bars of each scent...Your head would spin! You can never go wrong with Pre De Provence...,and risk it cracking or breaking apart in my suitcase . You can never go wrong with Pre De Provence ...,5.000000
A25C2M3QF9G7OQ,B000NKJIXM,1,-1,2,"While I like non-alcohol-based rinses, I was not pleased with this. On the plus side, it provides the same benefits as other rinses and does it without the burning sensation I get from those with alcohol. Plus, the lack of alcohol helps me deal with chronic dry mouth issues (alcohol rinses and mouthwashes make dry mouth much worse).

But how a rinse tastes is important since you'll be tasting it for some time after use. This was overly sweet rather than ""fresh mint"" tasting like other rinses (such as ACT). The aftertaste remained sweet to the point where it was unpleasant.

I'm was concerned about the potential for tooth staining. I've not had any issues with that so far with this rinse, but it was a concern.

If you like really sweet tasting rinses this may be worth a shot. For me, however, it was not something I'd use again.","While I like non - alcohol - based rinses , I was not pleased with this . On the plus side , it provides the same benefits as other rinses and does it without the burning sensation I get from those with alcohol . Plus , the lack of alcohol helps me deal with chronic dry mouth issues ( alcohol rinses and mouthwashes make dry mouth much worse ) . But how a rinse tastes is important since you will be tasting it for some time after use . This was overly sweet rather than "" fresh mint "" tasting like other rinses ( such as ACT ) . The aftertaste remained sweet to the point where it was unpleasant . I am was concerned about the potential for tooth staining . I have not had any issues with but it was a concern . If you like really sweet tasting rinses this may be worth a shot .",3.000000
AKJHHD5VEH7VG,B007V6JNE0,1,-1,3,"I'm giving this three stars because it does work but the results do not justify the price.

I've been using this for over two months. Before I started I couldn't even get my lashes on a curler. They were that short. Within two and a half weeks I could see a difference. Within a month I could get my lashes on a curler.

I've used this as directed.  I did see improvement but I think there is a natural plateau to the lenght and amount of eyelashes that one's DNA will allow. I've hit mine.  Overall a good product but I can't see spending the money on it again (I got mine for 60% off and still can't justify it).",I am giving this three stars because it does work I did see improvement but I think there is a natural plateau to the lenght that one 's DNA will allow . Overall a good product,3.000000
A132O42MLTHYSX,B00006L9LC,-1,1,4,"I would give it 5 stars but it is way over priced! My hair is looking better and seems to be healthier but I am using the Reflection Chroma Thermique also so who knows which one is working or if it is the combination..I won't pay that price again, if it were cheaper I would keep using it but I am not going to keep using it at that price..Now that my hair is in better shape I think it will be okay, I had damaged it using bleach..","My hair is looking better I will not pay that price again , if it were cheaper I would keep using it that my hair is in better shape I think it will be okay , I had damaged it using bleach ..",4.000000
A2D48QTM7CXR0D,B0012Y0ZG2,-1,1,5,"I have sensitive skin and I have to be careful what I use on my skin.  Many products make my skin itch and sometimes I'll get a red rash or blotches (sounds lovely, huh?!)  This shower gel is very gentle, does the job and doesn't make my skin itch nor cause a rash.  The only thing I woud suggest is that they leave out the fragrance or have a fragrance free option.  Although the send is not too strong and is a nice scent.","I have sensitive skin and I have to be careful what I use on my skin . Many products make my skin itch and sometimes I will get a red rash or blotches ( sounds lovely , huh ? ! ) This shower gel is very gentle , does the job and does not make my skin itch nor because a rash . because a rash . that they leave out the fragrance or have a fragrance free option . Although the send is not too strong and is a nice scent .",5.000000
AJ61AXPLR0WYY,B0012Y0ZG2,-1,1,5,"It's Bare Escentuals, 'nuff said!","It is Bare Escentuals , 'nuff said !",5.000000
A1UQBFCERIP7VJ,B00DY59MB6,1,-1,3,"Crest Pro-Health Smooth Mint Mouth Rinse falls into the category of refreshing, alcohol-free mouth washes.  It has a pleasant minty flavor.

The active ingredient is 0.07%  cetylpyridinium chloride, a quaternary ammonium cation antiseptic.  Research has shown that it has a small beneficial effect in treating gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time.  However, I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal, helpful bacteria and can cause health problems.  Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate.

I also prefer a stronger, more astringent mouthwash with fluoride.

So while I would recommend this mouthwash for people with gingivitis, I wouldn't recommend it for everyday use for people with healthy teeth and gums.","Crest Pro - Health Smooth Mint Mouth Rinse falls into the category of refreshing , alcohol - free mouth washes . It has a pleasant minty flavor . The active ingredient is 0.07 %   cetylpyridinium chloride , a quaternary ammonium cation antiseptic . that it has a small beneficial effect in treating gingivitis and preventing plaque and it is generally regarded as safe or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal , helpful bacteria and can cause health problems . Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate . I also prefer a stronger , more astringent mouthwash with fluoride . So while I would recommend this mouthwash for people with gingivitis , I would not recommend it for everyday use for people with healthy teeth",3.000000
A2C8L2HEMJ4VT7,B000FI4S1E,-1,1,5,"This is my favorite body wash of all time. I love how my skin feels, the scent of it and that it comes in non-breakable bottles but, it is not available to purchase anymore. These last few bottles I was able to purchase were ridiculously overpriced yet, I still bought them. I don't understand why the company stopped making this product and would love to find something similar to replace this as my everyday body wash.","This is my favorite body wash of all time . I love how my skin feels , the scent of it but , it is not available to purchase anymore . These last few bottles I was able to purchase were ridiculously overpriced I do not understand why the company stopped making this product why the company stopped making this product and would love to find something similar to replace this as my everyday body wash .",5.000000
A28F08XFZRKIH5,B0009RF9DW,1,-1,1,No seal on bottle. Extremely runny. Like water. Seams tampered with.,No seal on bottle . Like water .,3.000000
A2N4OUX2ORC859,B000URXP6E,-1,1,5,Wife uses this cream always. Hard to get.,Hard to get .,5.000000
A3RMWHVP1CX5J1,B0012Y0ZG2,-1,1,5,"Can't get this in the US (not ever made here, as far as I know), and not in Canada apparently anymore either.  Pricey but it's an import....",Pricey,5.000000
A2LW5AL0KQ9P1M,B00L1I1VMG,1,-1,3,"This product is considerably more expensive than a simple tube of Sensodyne and provides the similar protection. For me, it was not worth the effort, annoyance, concerns, or price. Moreover, I am left truly uncomfortable by the numerous notes of caution on the product. I think I'll simply remain faithful to my Sensodyne (which my dentist wholeheartedly endorses).

Additionally, the box does caution the user that this product has been known to NOT last the full month ... something to consider as you weigh Sensodyne against this box (of six strips). Best to use Sensodyne consistently than to end up in screaming pain because your Sensi-Strips just wore-off? Food for thought.","This product is considerably more expensive than a simple tube of Sensodyne and provides the similar protection . For me , it was not worth the effort , annoyance , concerns , Moreover , I am left truly uncomfortable by the numerous notes of caution on the product . I think I will simply remain faithful to my Sensodyne ( which my dentist wholeheartedly endorses ) . Best to use Sensodyne consistently than to end up in screaming pain",4.000000
AABWJ79OLTS38,B0012Y0ZG2,1,-1,2,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.","that would lather up nicely , this is a very thin / water like liquid . It smells good",4.000000
A3IVDKJ8B51LO0,B0012Y0ZG2,-1,1,5,Would buy more of the body cream if moire was available.  This body cream is hard to come by.  I buy anytime I find on a site.  Lotion is easily available but the body cream is difficult to obtain.  This is my signature fragrance.,Would buy more of the body cream if moire was available . This body cream is hard to come by . Lotion is easily available but the body cream is difficult to obtain .,5.000000
A1YVFD3TLX6E22,B00006L9LC,-1,1,4,"I've used a chemical shampoo for too long and my hair started breaking off! So with a lot of research I bought this! It has made my hair (which is thin with oily roots and dry ends) way stronger and shinny without being oily! It's really fantastic. I took a star away for 2 reasons, one is because the price is a bit outrages, and two is because if I use it every day my hair starts to get buildup so I have to find a clean shampoo that washes away the build up to use twice a week..","and my hair started breaking off ! and dry ends ) way stronger It is really fantastic . because the price is a bit outrages , so I have to find a clean shampoo",4.000000
A2OCDK0BOW6UCY,B0010ZBORW,1,-1,3,"this is a cute shower cap. It comes in a little plastic envelope with a snap making it easy to tuck in a suitcase. The teal pattern is pleasant. The cap itself is unlined and made of rather crinkly plastic. The elastic is covered with white plastic. I've been growing out my hair and it is now past my shoulders. I was pleased that this cap was able to accommodate it all. The plastic is waterproof. the cap should fit most head sizes.

I use shower caps when airbrushing makeup and when actually painting the interior of my house as well as for showers and deep conditioning. This one certainly performs as well as any. the pattern is pretty but it is not especially comfortable or well made. especially considering the price point.  It does the job it was designed to do but the quality is on a par with the dollars store or discount beauty supplier.",this is a cute shower cap . It comes in a little plastic envelope with a snap making it easy to tuck in a suitcase . The teal pattern is pleasant . I have been growing out my hair I was pleased the cap should fit most head sizes . and when actually painting the interior of my house as well as for showers when actually painting the interior of my house as well as for showers This one certainly performs as well as any . the pattern is pretty but it is not especially comfortable or well made . or discount beauty supplier .,4.000000
A39AEA8OFO8JT,B0012Y0ZG2,-1,1,5,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real.","and found helpful restoring hair But it was discontinued from three years .Why which did not help .scalp still dry and hair falling down . and was costly , and was looks like doublicate not the real .",5.000000
AJ61AXPLR0WYY,B000URXP6E,-1,1,5,"It's Bare Escentuals, 'nuff said!","It is Bare Escentuals , 'nuff said !",5.000000
A24W4W9E62FZP2,B0012Y0ZG2,1,-1,2,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy . It does not lather at all so its very hard to move around the hair It does smell good and my hair feels clean .,4.000000
A4SD8F79JBYG2,B001LNODUS,1,-1,2,"Lavender water.

This has a nice scent and the sprayer sprays well, but it is so weak that the scent disappears within a few minutes If I spray more, the sheets get damp. I received a free bottle in exchange for an honest review and I was pretty excited about having lavender-scented sheets, but I won't be buying any of this item and can't recommend it. I have tried this company's soaps, though, and they are wonderful!","This has a nice scent and the sprayer sprays well , but it is so weak that the scent disappears within a few minutes If I spray more , the sheets get damp . I received a free bottle in exchange for an honest review and I was pretty excited about having lavender - scented sheets , and can not recommend it . and they are wonderful !",3.000000
A2WW57XX2UVLM6,B00DY59MB6,1,-1,3,"I have used Plax (ok), Listerine (mediciney aftertaste), and mouthwash like Scope (sweet) and thought I would give this a try.

CONS

- Initial minty taste is fine (glad I brush afterwards), but aftertaste lingers forever and is not pleasant.
- Unfortunately, I have breakfast about 20 minutes after rinsing with this and brushing and my food doesn't taste right.

PROS

- No burning sensation (no alcohol) and obviously contains ingredients that are good for oral hygiene.

This is not something I'd likely use again.","I have used Plax ( ok ) , Listerine ( mediciney aftertaste ) , and mouthwash like Scope ( sweet ) CONS 

 - Initial minty taste is fine ( glad I brush afterwards ) , and is not pleasant . - Unfortunately , I have breakfast about 20 minutes after rinsing with this and my food does not taste right . PROS 

 - No burning sensation ( no alcohol ) that are good for oral hygiene .",3.000000
A914TQVHI872U,B01E7UKR38,-1,1,4,"Review update:

While Essie states 'up to 14 days', one has to assess what effects those 14 days.

First off, this is an extremely pale opaque white with a hint of pink.

Application will require 3 even light coats of this shade, followed by its top coat.  Let dry thoroughly between.  Not quite the gel shine tho.

This color is pale, which could account for results.

This polish will hold up well for two or three days if nails are protected somewhat. It will show signs of wear and small chipping at nail tips. It can be touched up effectively.","First off , this is an extremely pale opaque white with a hint of pink . Application will require 3 even light coats of this shade , followed by its top coat . Not quite the gel shine though . This color is pale , This polish will hold up well for two or three days if nails are protected somewhat . It can be touched up effectively .",4.000000
A2SH7OWE8QJYNC,B000GLRREU,-1,1,5,"After moving across the country we ended up with a dentist who has no sense of humor.  Our family doesn't floss much.  The dentist castigated me for this and I said, ""But I do floss!  Twice a year!"" (meaning that during both of my dental visits the hygientist flosses my teeth).  The dentist and his hygienist were not amused.

So, we got a Water Pik so that next time we go (if we haven't changed dentists by then!) we will be able to tell them we do use it.  It works fine, no problems yet, but I do strongly recommend you put WARM water in it before use.  I tried to cut corners once and use the cold water that was still in it from the morning, and it was like cold needles shooting into my gums!","who has no sense of humor . and his hygienist were not amused . It works fine , no problems but I do strongly recommend you put WARM water in it before use . I tried to cut corners once and use the cold water and it was like cold needles shooting into my gums !",5.000000
ARARUVZ8RUF5T,B0010ZBORW,1,-1,3,"This is a very standard shower cap. It does the job, but it no different from the ones I have purchased over the years from various drugstores. If you are looking for a shower cap, this one is as good as any.","but it no different from the ones I have purchased over the years from various drugstores . If you are looking for a shower cap , this one is as good as any .",4.000000
A1F8L7H54H5WFZ,B0012Y0ZG2,-1,1,5,"My ""go to"" shampoo for my blonde foiled hair. The only other product I'll use aside from Pureology.  Warning to new users, don't leave in too long or it will blue your hair and wait one week before using on newly highlighted hair.","Warning to new users , do not leave in too long",5.000000
AKJHHD5VEH7VG,B007V6JNE0,1,-1,3,"I'm giving this three stars because it does work but the results do not justify the price.

I've been using this for over two months. Before I started I couldn't even get my lashes on a curler. They were that short. Within two and a half weeks I could see a difference. Within a month I could get my lashes on a curler.

This product did make my eyelids itchy. No irritation in my eye though when I accidentally got some in it.  I also noticed a weird looking line above my lahses that is lighter than the rest of my skin.

I've used this as directed.  I did see improvement but I think there is a natural plateau to the lenght and amount of eyelashes that one's DNA will allow. I've hit mine.  Overall a good product but I can't see spending the money on it again (I got mine for 60% off and still can't justify it).",I am giving this three stars because it does work This product did make my eyelids itchy . No irritation in my eye though when I accidentally got some in it . I also noticed a weird looking line above my lahses that is lighter than the rest of my skin . I did see improvement but I think there is a natural plateau to the lenght that one 's DNA will allow . Overall a good product,3.000000
APQ1FY4E25XEP,B0012Y0ZG2,-1,1,5,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!","This pressed powder goes on like silk , so light weight but covers well . I do not like to use a heavy powder that shows all the wrinkles , this one is just right !",5.000000
A132O42MLTHYSX,B0012Y0ZG2,-1,1,4,"I would give it 5 stars but it is way over priced! My hair is looking better and seems to be healthier but I am using the Reflection Chroma Thermique also so who knows which one is working or if it is the combination..I won't pay that price again, if it were cheaper I would keep using it but I am not going to keep using it at that price..Now that my hair is in better shape I think it will be okay, I had damaged it using bleach..","My hair is looking better I will not pay that price again , if it were cheaper I would keep using it that my hair is in better shape I think it will be okay , I had damaged it using bleach ..",4.000000
A2LW5AL0KQ9P1M,B00EYZY6LQ,-1,1,4,"I'll come clean here ... I totally thought this was a leave-in. I had never heard of a ""mousse-style"" rinse-out conditioner. Luckily, I read the back before even hopping into the shower.  Now, I think the scent may be polarizing. For me, it translated as ""pleasant"" and ""clean"" (I thought it smelled like a blend of citrus and mint, which I found to be a very refreshing fragrance). I think because I gravitate towards the uncommon, this registered as very likeable. Now, I definitely used WAY too much the first time. (I think I just enjoyed the texture and the experience. LOL!) So, just be careful of that. Finally, it is easy to distribute and rinsed super clean. My only concern is any potential rust from the canister. I usually leave my shampoo and conditioner in the shower area ... but I was worried that this container could stain my tub/shower (I had done this accidentally with a shave cream many years ago). So, I find myself taking this into the shower and carrying it out of the shower ... and occasionally forgetting it, wrapping a towel around me and going to grab it. I guess, I'm flummoxed by metal containers in the shower.

Understand, the conditioning aspect is very light (so as to allow for volume and movement), so if you have damaged hair, this may not be the best choice. However, it certainly does leave plenty of bounce. By all means, it does what it claims!","I will come clean here ... I totally thought this was a leave - in . Luckily , I read the back before even hopping into the shower . For me , it translated as "" pleasant "" and "" clean "" ( I thought it smelled like a blend of citrus which I found to be a very refreshing fragrance ) . because I gravitate towards the uncommon , this registered as very likeable . Now , I definitely used WAY too much the first time . ( I think I just enjoyed the texture LOL ! ) So , just be careful of Finally , it is easy to distribute and rinsed super clean . My only concern is any potential rust from the canister . I usually leave my shampoo but I was worried that this container could stain my tub / shower ( I had done this accidentally with a shave cream many years ago ) . Understand , the conditioning aspect is very light ( so as to allow for volume and movement ) , so if you have damaged hair , this may not be the best choice . However , it certainly does leave plenty of bounce .",4.000000
A2MOJFGIAPOQQ3,B00006L9LC,-1,1,5,"I've had scalp issues my entire life and this is the only brand that not only didn't cause problems but cleared up problems I've had since I was a kid. I can remember my grandpa playing with my hair when I was eight and then going ""Good grief, her scalp is one giant scab!"" but since I've started using Nature's Gate I barely even have dandruff, much less scabs. I cannot express enough how much I love this brand. I may joke about the vegan shampoo thing, but everyone who knows me knows how much I adore this company and their products. The fact that the range of products also happens to smell delectable is just a bonus for me. When I moved somewhere where it wasn't easily found in stores I did try some other paraben and sulfate free shampoos and that was SUCH a disaster. I was just lucky it didn't give me horrible sores (which has happened in the past when trying different shampoos). So I got online and got my shampoo.","I have had scalp issues my entire life because problems but cleared up problems I have had since I was a kid . I can remember my grandpa playing with my hair and then going "" Good grief , her scalp is one giant scab ! "" I can not express enough how much I love this brand . I may joke about the vegan shampoo thing , who knows me knows how much I adore this company that the range of products also happens to smell delectable is just a bonus for me . When I moved somewhere where it was not easily found in stores I did try some other paraben where it was not easily found in stores I did try some other paraben and sulfate free shampoos and that was SUCH a disaster . that was SUCH a disaster . I was just lucky it did not give me horrible sores (",5.000000
AI8FN9LAD3WT0,B0012Y0ZG2,-1,1,5,"This was the best of all the Axe line, and they discontinued it. I wish they would bring it back. :(","This was the best of all the Axe line , and they discontinued it . I wish they would bring it back . :(",5.000000
A33PVCHCQ2BTN0,B00W259T7G,-1,1,5,"Mirabelle scented soap from Pre de Provence smells wonderful! The scent is hard to describe. It smells a little floral and a little spicy on the bar. When I shower with it, I pick up more of a sandalwood scent. The scent is very strong from the bar and I smell it in the bathroom, but it doesn't linger on the skin so it won't clash with your perfume. The soap leaves my skin feeling very clean and it doesn't dry it out.

I've used Pre de Provence soaps in the past and have always had good luck with them. The soap is hard milled and doesn't melt away too quickly. I have a wooden Pre de Provence retail display box that is about 10 years old and it still smells like their soap. My grandmother used to tuck scented soaps in her dresser drawers to keep her linens smelling fresh. This soap would be perfect for that.","Mirabelle scented soap from Pre de Provence smells wonderful ! The scent is hard to describe . It smells a little floral The scent is very strong from the bar and I smell it in the bathroom , but it does not linger on the skin so it will not clash with your perfume . The soap leaves my skin feeling very clean and have always had good luck with them . The soap is hard milled and it still smells like their soap . My grandmother used to tuck scented soaps in her dresser drawers to keep her linens smelling fresh . This soap would be perfect for that .",5.000000
ANM9LSZS7C67V,B0017TZD7S,-1,1,4,"This is great since I am on a Military base and have common showers.  Makes good lather.  I use the softer side and the rough side on my feet!  Maybe I am a big baby, but it hurts to use the rough side anywhere else.",This is great since I am on a Military base Makes good lather . I use the softer side and the rough side on my feet ! but it hurts to use the rough side anywhere else .,4.000000
A2D48QTM7CXR0D,B0009RF9DW,-1,1,5,"I have sensitive skin and I have to be careful what I use on my skin.  Many products make my skin itch and sometimes I'll get a red rash or blotches (sounds lovely, huh?!)  This shower gel is very gentle, does the job and doesn't make my skin itch nor cause a rash.  The only thing I woud suggest is that they leave out the fragrance or have a fragrance free option.  Although the send is not too strong and is a nice scent.","I have sensitive skin and I have to be careful what I use on my skin . Many products make my skin itch and sometimes I will get a red rash or blotches ( sounds lovely , huh ? ! ) This shower gel is very gentle , does the job and does not make my skin itch nor because a rash . because a rash . that they leave out the fragrance or have a fragrance free option . Although the send is not too strong and is a nice scent .",5.000000
A39AEA8OFO8JT,B00006L9LC,-1,1,5,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real.","and found helpful restoring hair But it was discontinued from three years .Why which did not help .scalp still dry and hair falling down . and was costly , and was looks like doublicate not the real .",5.000000
A3T2BPXBDMLJPE,B0012Y0ZG2,1,-1,3,Good light scent. Have received complements from people that I smell nice after using it. 3 stars because bottle is kind of small for a shower gel (size compariso photo attached) and it doesnt really help me wake up in the morning like other products.,Good light scent . Have received complements from people that I smell nice after using it . because bottle is kind of small for a shower gel ( size compariso photo attached ) and it does not really help me wake up in the morning like other products .,4.000000
A1X60YTH1F0Y9A,B00006L9LC,-1,1,5,"Finding a ""natural"" shampoo that isn't disappointing is a challenge. They usually fail to lather and leave hair feeling dry or dull. This shampoo lathers just enough and as someone with straight, somewhat thin hair, I've been pleased with the way this shampoo really does smooth the hair but without weighing it down.","Finding a "" natural "" shampoo that is not disappointing is a challenge . They usually fail to lather and leave hair feeling dry or dull . This shampoo lathers just enough and as someone with straight , somewhat thin hair , I have been pleased with the way this shampoo really does smooth the hair",5.000000
A31HMJPZBE79NG,B000URXP6E,-1,1,5,"Before writing this review I used up the entire bottle of the calm shampoo and conditioner. It never made my scalp break out and made my hair super soft. If you are looking for more volume try the argon shampoo and conditioner. I basically used this one when I was wearing my hair straight and using a straightening iron. I would recommend this product. I have color treated hair with a slightly wavy, medium texture.",Before writing this review I used up the entire bottle of the calm shampoo It never made my scalp break out and made my hair super soft . when I was wearing my hair straight I would recommend this product .,5.000000
A28F08XFZRKIH5,B0012Y0ZG2,1,-1,1,No seal on bottle. Extremely runny. Like water. Seams tampered with.,No seal on bottle . Like water .,3.000000
A2JCJJNY43QQIV,B000FOI48G,-1,1,5,"I've always prided myself on my good teeth. I thought that flossing and brushing was enough...that was until I went to the dentist, and he said I had the beginnings of periodontal disease. That scared the hell out of me.

I went home and started using the Sonicare I had bought but never plugged in. That was good, but not enough - I bought a Waterpik because obviously flossing wasn't cutting it.

I had never used a Waterpik before, and it was some revelation! I'm still amazed that there are some Waterpik oldtimers who say this machine isn't strong enough...uh, for what? Peeling paint off a brick wall? This thing absolutely knocked my socks off when it came to the PRESSURE.

I started out at 2 and worked my way up to 7 - it still stings like mad, but I'm getting used to it by now. I put Listerine in the tank to increase the anti-bacteria result.

My dentist went on vacation, and I had to cancel another appointment, so it happened that almost two months had elapsed since the last time I had seen him. In that time, I faithfully brushed with the Sonicare four times a day and used the Waterpik at least once (several tankfuls of water and Listerine worth.)

Regarding the leaking people talk about - the only time the tank leaks, I notice, is if I put my fingers on the seal when I'm refilling it. If I'm careful to keep my fingers away from that seal, the tank is water tight.

So when I returned for my check-up, the dentist was AMAZED. He wasn't sure what I had done, but he said my gums looked pink and healthy! He had said initially I'd have to get my teeth cleaned every three months because I must be one of those people who gets a tartar build up quicker than other people...well, I had worked religiously on scaling back the plaque. (I had also bought a dental mirror so I could check the back of my front teeth for telltale plaque residue.)

Hmmm, no comment about that plaque...was it because there WASN'T any? My dentist asked me if I had been eating because there was so little build up (I had to tear that out of him because I KNEW he didn't want to give me credit for working that hard on my dental hygiene!)

The dentist HADN'T recommended a Waterpik, but I knew I had to go to the extreme to beat back the periodontal enemy. My teeth are so clean, they squeak!","I have always prided myself on my good teeth . and brushing was enough ... That scared the hell out of me . That was good , but not enough - I bought a Waterpik because obviously flossing was not cutting it . and it was some revelation ! I am still amazed who say this machine is not strong enough ... uh , for what ? when it came to the PRESSURE . and worked my way up to 7 - it still stings like mad , I put Listerine in the tank to increase the anti - bacteria result . and I had to cancel another appointment , so it happened that time , I faithfully brushed with the Sonicare four times a day and Listerine worth . ) Regarding the leaking people talk about - the only time the tank leaks , I notice , is if I put my fingers on the seal If I am careful to keep my fingers away from that seal , the tank is water tight . when I returned for my check - up , the dentist was AMAZED . He was not sure what I had done , and healthy ! who gets a tartar build up quicker than other people ... well , I had worked religiously on scaling back the plaque . Hmmm , no comment about because I KNEW he did not want to give me credit for working that hard on my dental hygiene ! ) The dentist HAD NOT recommended a Waterpik , but I knew I had to go to the extreme to beat back the periodontal enemy . My teeth are so clean , they squeak !",5.000000
A2SH7OWE8QJYNC,B000FOI48G,-1,1,5,"After moving across the country we ended up with a dentist who has no sense of humor.  Our family doesn't floss much.  The dentist castigated me for this and I said, ""But I do floss!  Twice a year!"" (meaning that during both of my dental visits the hygientist flosses my teeth).  The dentist and his hygienist were not amused.

So, we got a Water Pik so that next time we go (if we haven't changed dentists by then!) we will be able to tell them we do use it.  It works fine, no problems yet, but I do strongly recommend you put WARM water in it before use.  I tried to cut corners once and use the cold water that was still in it from the morning, and it was like cold needles shooting into my gums!","who has no sense of humor . and his hygienist were not amused . It works fine , no problems but I do strongly recommend you put WARM water in it before use . I tried to cut corners once and use the cold water and it was like cold needles shooting into my gums !",5.000000
A39WWMBA0299ZF,B0010ZBORW,1,-1,2,"Note: The company has several products linked together which can lead to a misleading / confusing time reading reviews. This is for the booties.

I was really excited to try these moisturizing booties. Unfortunately, they did not love up to my expectations. First of all, I thought they would moisturize my feet just by wearing them as indicated in the name. They don't. You are supposed to put cream or lotion on your feet before putting them on. This means that the cream/lotion is moisturizing your feet, not the booties. I used to rub lotion on my feet and then wear socks to bed which does the same thing.

I wore these booties to bed and they immediately started annoying me. They have thick seams right at the toes and again at the heel. I couldn't stop rubbing the seams trying to make them more comfortable. Do they help hold in the heat and allow the lotion to really moisturize? Yes. So do socks. I have a pair of really soft, fluffy socks that have the same effect and are more comfortable.

Sadly, I cannot recommend these booties. I would suggest getting a really comfortable pair of socks and using them for the same thing. You can probably find them cheaper and they will work just as well.","which can lead to a misleading / confusing time reading reviews . I was really excited to try these moisturizing booties . Unfortunately , they did not love up to my expectations . and they immediately started annoying me . They have thick seams right at the toes I could not stop rubbing the seams trying to make them more comfortable . Do they help hold in the heat and allow the lotion to really moisturize ? Yes . I have a pair of really soft , fluffy socks and are more comfortable . Sadly , I can not recommend these booties . I would suggest getting a really comfortable pair of socks You can probably find them cheaper and they will work just as well .",3.000000
